node_id,owner_server,owner_alliance,affiliation,acquired_at_jst,source,confidence,last_confirmed_at,last_event_id,status,note
#476:g-18,#476,476d,unknown,2026/05/27 11:01,legacy_management_table,medium,2026/05/27 11:01,,active,手入力ログ 2026/05/27 11:01 / #476 X:849 Y:649 Lv.1 湿地の村 / 中立/未登録 -> 476d / 種別は都市に正規化
#476:C-15,,R6q,unknown,2026/05/27 0:33,legacy_management_table,medium,2026/05/27 0:33,,active,手入力ログ 2026/05/27 0:33 / #476 X:699 Y:199 Lv.2 漁場 / 中立/未登録 -> R6q / 画像:EC98C0E9-48DF-4F7A-8B3D-02CA2FE91BBE.jpeg
#476:G-9,,Lghs,unknown,2026/05/27 0:33,legacy_management_table,medium,2026/05/27 0:33,,active,手入力ログ 2026/05/27 0:33 / #476 X:399 Y:599 Lv.4 漁場 / 中立/未登録 -> Lghs / 画像:EC98C0E9-48DF-4F7A-8B3D-02CA2FE91BBE.jpeg
#476:F-15,#476,476d,unknown,2026/05/26 22:44,legacy_management_table,medium,2026/05/26 22:44,,active,RAW_OCR_LOG row38 / #476 X:699 Y:499 Lv.3 漁場 / 中立/未登録 -> 476d / 画像:968A1AD3
#476:E-15,,R6q,unknown,2026/05/26 22:06,legacy_management_table,medium,2026/05/26 22:06,,active,RAW_OCR_LOG row36 / #476 X:699 Y:399 Lv.3 漁場 / 中立/未登録 -> R6q / 画像:968A1AD3
#476:H-9,#476,476H,unknown,2026/05/26 4:08,legacy_management_table,medium,2026/05/26 4:08,,active,RAW_OCR_LOG row18 / #476 X:399 Y:699 Lv.3 漁場 / 中立/未登録 -> 476H / 画像:9C4193FD
#476:J-5,#476,476H,unknown,2026/05/26 3:06,legacy_management_table,medium,2026/05/26 3:06,,active,RAW_OCR_LOG row14 / #476 X:199 Y:899 Lv.1 漁場 / 中立/未登録 -> 476H / 画像:687749EB
#476:C-11,#476,476M,unknown,2026/05/26 2:18,legacy_management_table,medium,2026/05/26 2:18,,active,RAW_OCR_LOG row13 / #476 X:499 Y:199 Lv.2 漁場 / 中立/未登録 -> 476M / 画像:0D6ACF3D
#476:I-7,#476,476B,unknown,2026/05/25 10:29,legacy_management_table,medium,2026/05/25 10:29,,active,手入力ログ 2026/05/25 10:29 / #476 X:299 Y:799 Lv.2 漁場 / 中立/未登録 -> 476B
#476:H-3,#476,476C,unknown,2026/05/24 22:48,legacy_management_table,medium,2026/05/24 22:48,,active,手入力ログ 2026/05/24 22:48 / #476 X:99 Y:699 Lv.1 漁場 / 中立/未登録 -> 476C
#476:H-5,#476,476C,unknown,2026/05/24 22:38,legacy_management_table,medium,2026/05/24 22:38,,active,手入力ログ 2026/05/24 22:38 / #476 X:199 Y:699 Lv.2 漁場 / 中立/未登録 -> 476C
#476:I-9,#476,476H,unknown,2026/05/24 18:51,legacy_management_table,medium,2026/05/24 18:51,,active,手入力ログ 2026/05/24 18:51 / #476 X:399 Y:799 Lv.2 漁場 / 中立/未登録 -> 476H
#476:J-11,#476,476H,unknown,2026/05/24 15:08,legacy_management_table,medium,2026/05/24 15:08,,active,手入力ログ 2026/05/24 15:08 / #476 X:499 Y:899 Lv.1 漁場 / 放棄 -> 476H
#476:I-19,,Kfk,unknown,2026/05/24 11:20,legacy_management_table,medium,2026/05/24 11:20,,active,赤字OCR IMG_0905.PNG / #476 X:899 Y:799 Lv.1 / 中立/未登録 -> Kfk
#476:g-4,#476,476H,unknown,2026/05/24 3:58,legacy_management_table,medium,2026/05/24 3:58,,active,赤字OCR IMG_0866.PNG / #476 X:149 Y:649 Lv.1 / 中立/未登録 -> 476H
#476:c-2,#476,476K,unknown,2026/05/24 3:32,legacy_management_table,medium,2026/05/24 3:32,,active,赤字OCR IMG_0866.PNG / #476 X:49 Y:249 Lv.1 / 中立/未登録 -> 476K
#476:F-3,#476,476H,unknown,2026/05/24 3:29,legacy_management_table,medium,2026/05/24 3:29,,active,赤字OCR IMG_0865.PNG / #476 X:99 Y:499 Lv.1 / 中立/未登録 -> 476H
#476:f-4,#476,476H,unknown,2026/05/24 2:04,legacy_management_table,medium,2026/05/24 2:04,,active,赤字OCR IMG_0865.PNG / #476 X:149 Y:549 Lv.1 / 中立/未登録 -> 476H / 時刻は前後スクショから推定
#476:g-10,#476,476A,unknown,2026/05/24 1:06,legacy_management_table,medium,2026/05/24 1:06,,active,赤字OCR IMG_0862.PNG / #476 X:449 Y:649 Lv.3 / 中立/未登録 -> 476A
#476:g-12,#476,476A,unknown,2026/05/24 1:06,legacy_management_table,medium,2026/05/24 1:06,,active,赤字OCR IMG_0862.PNG / #476 X:549 Y:649 Lv.3 / 中立/未登録 -> 476A
#476:a-10,#476,476M,unknown,2026/05/23 23:24,legacy_management_table,medium,2026/05/23 23:24,,active,赤字OCR IMG_0751.PNG / #476 X:449 Y:49 Lv.1 / 中立/未登録 -> 476M / 時刻は前後スクショから推定
#476:a-12,#476,476M,unknown,2026/05/23 23:24,legacy_management_table,medium,2026/05/23 23:24,,active,赤字OCR IMG_0750.PNG / #476 X:549 Y:49 Lv.1 / 中立/未登録 -> 476M / 時刻は前後スクショから推定
#476:d-10,#476,476B,unknown,2026/05/23 23:24,legacy_management_table,medium,2026/05/23 23:24,,active,赤字OCR IMG_0751.PNG / #476 X:449 Y:349 Lv.3 / 中立/未登録 -> 476B / 時刻は前後スクショから推定
#476:d-12,#476,476B,unknown,2026/05/23 23:24,legacy_management_table,medium,2026/05/23 23:24,,active,赤字OCR IMG_0750.PNG / #476 X:549 Y:349 Lv.3 / 中立/未登録 -> 476B / 時刻は前後スクショから推定
#476:J-19,#476,476H,unknown,2026/05/23 18:07,legacy_management_table,medium,2026/05/23 18:07,,active,赤字OCR IMG_0710.PNG / #476 X:899 Y:899 Lv1 漁場 / 中立/未登録 -> 476H
#476:D-21,,R6q,unknown,2026/05/23 17:48,legacy_management_table,medium,2026/05/23 17:48,,active,赤字OCR IMG_0710.PNG / #476 X:978 Y:299 Lv1 漁場 / 中立/未登録 -> R6q
#476:c-20,,R6q,unknown,2026/05/23 15:30,legacy_management_table,medium,2026/05/23 15:30,,active,赤字OCR IMG_0699.PNG / #476 X:949 Y:249 Lv1 湿地の村 / 中立/未登録 -> R6q
#476:a-18,#476,476X,unknown,2026/05/23 15:06,legacy_management_table,medium,2026/05/23 15:06,,active,赤字OCR IMG_0695.PNG / #476 X:849 Y:49 Lv1 湿地の村 / 中立/未登録 -> 476X
#476:f-6,#476,476X,unknown,2026/05/23 15:00,legacy_management_table,medium,2026/05/23 15:00,,active,赤字OCR IMG_0694.PNG / #476 X:249 Y:549 Lv2 湿地の兵舎 / 中立/未登録 -> 476X
#476:H-17,#476,476H,unknown,2026/05/29 14:51,legacy_management_table,medium,2026/05/29 14:51,,active,Dropbox赤字OCR IMG_1341.PNG / #476 X:799 Y:699 Lv.2 漁場 / 476d -> 476H
#476:J-17,,,unknown,2026/05/23 1:55,legacy_management_table,low,2026/05/23 1:55,,unknown,赤字OCR IMG_0633.PNG / #476 X:799 Y:899 Lv.1 / 中立/未登録 -> 476H2026/05/24 13:18 サイドバー: 放棄確認 / 中立化 476H -> 中立
#476:J-15,,,unknown,2026/05/23 0:16,legacy_management_table,low,2026/05/23 0:16,,unknown,赤字OCR IMG_0631.PNG / #476 X:699 Y:899 Lv.1 / 中立/未登録 -> 476H2026/05/24 13:10 サイドバー: 放棄確認 / 中立化 476H -> 中立
#476:G-11,#476,476A,unknown,2026/05/23 0:08,legacy_management_table,medium,2026/05/23 0:08,,active,赤字OCR IMG_0631.PNG / #476 X:499 Y:599 Lv.4 / 中立/未登録 -> 476A
#476:j-10,#476,476A,unknown,2026/05/22 23:55,legacy_management_table,medium,2026/05/22 23:55,,active,赤字OCR IMG_0617.PNG / #476 X:449 Y:949 Lv.4 / 中立/未登録 -> 476A
#476:j-14,,GcC,unknown,2026/05/22 23:39,legacy_management_table,medium,2026/05/22 23:39,,active,赤字OCR IMG_0614.PNG / #476 X:649 Y:949 Lv.3 / 中立/未登録 -> GcC / 時刻は前後スクショから推定
#476:j-8,#476,476C,unknown,2026/05/22 23:32,legacy_management_table,medium,2026/05/22 23:32,,active,赤字OCR IMG_0612.PNG / #476 X:349 Y:949 Lv.3 / 中立/未登録 -> 476C / 時刻は前後スクショから推定
#476:j-16,#476,476d,unknown,2026/05/22 23:26,legacy_management_table,medium,2026/05/22 23:26,,active,赤字OCR IMG_0610.PNG / #476 X:749 Y:949 Lv.2 / 中立/未登録 -> 476d / 時刻は前後スクショから推定
#476:j-2,#476,476B,unknown,2026/05/22 23:26,legacy_management_table,medium,2026/05/22 23:26,,active,赤字OCR IMG_0610.PNG / #476 X:49 Y:949 Lv.1 / 中立/未登録 -> 476B / 時刻は前後スクショから推定
#476:j-12,#476,476A,unknown,2026/05/22 23:15,legacy_management_table,medium,2026/05/22 23:15,,active,赤字OCR IMG_0586.PNG / #476 X:549 Y:949 Lv.4 / 中立/未登録 -> 476Aマップスクショ IMG_0652/0653.PNG / #476 X:549 Y:959 Lv.4 / 476A交易地の現況確認・取得日時は既存OCRを維持
#476:j-18,#476,476Z,unknown,2026/05/22 23:15,legacy_management_table,medium,2026/05/22 23:15,,active,赤字OCR IMG_0602.PNG / #476 X:849 Y:949 Lv.1 / 中立/未登録 -> 476Z / 時刻は前後スクショから推定
#476:j-20,#476,476X,unknown,2026/05/22 23:15,legacy_management_table,medium,2026/05/22 23:15,,active,赤字OCR IMG_0592.PNG / #476 X:949 Y:949 Lv.1 / Kfk -> 476X / 時刻は前後スクショから推定
#476:j-4,#476,476C,unknown,2026/05/22 23:15,legacy_management_table,medium,2026/05/22 23:15,,active,赤字OCR IMG_0601.PNG / #476 X:149 Y:949 Lv.1 / 中立/未登録 -> 476C / 時刻は前後スクショから推定
#476:j-6,#476,476C,unknown,2026/05/22 23:15,legacy_management_table,medium,2026/05/22 23:15,,active,赤字OCR IMG_0589.PNG / #476 X:249 Y:949 Lv.2 / 中立/未登録 -> 476C / 時刻は前後スクショから推定
#476:C-17,,R6q,unknown,2026/05/22 19:08,legacy_management_table,medium,2026/05/22 19:08,,active,赤字OCR IMG_0580.PNG / #476 X:799 Y:199 Lv.2 / 中立/未登録 -> R6q
#476:D-15,,R6q,unknown,2026/05/22 18:36,legacy_management_table,medium,2026/05/22 18:36,,active,赤字OCR IMG_0579.PNG / #476 X:699 Y:299 Lv.3 / 中立/未登録 -> R6q
#476:G-5,#476,476H,unknown,2026/05/22 8:12,legacy_management_table,medium,2026/05/22 8:12,,active,OCR IMG_0563.PNG / #476 X:199 Y:599 Lv.2 / 中立/未登録 -> 476H
#476:D-17,,R6q,unknown,2026/05/22 5:27,legacy_management_table,medium,2026/05/22 5:27,,active,OCR IMG_0560.PNG / #476 X:799 Y:299 Lv.2 / 中立/未登録 -> R6q
#476:D-3,#476,476K,unknown,2026/05/22 4:11,legacy_management_table,medium,2026/05/22 4:11,,active,OCR IMG_0557.PNG / #476 X:99 Y:299 Lv.1 / 中立/未登録 -> 476K
#476:I-13,#476,476K,unknown,2026/05/22 3:41,legacy_management_table,medium,2026/05/22 3:41,,active,OCR IMG_0557.PNG / #476 X:599 Y:799 Lv.2 / 中立/未登録 -> 476K
#476:A-19,,fIrE,unknown,2026/05/22 1:03,legacy_management_table,medium,2026/05/22 1:03,,active,OCR IMG_0553.PNG / #476 X:899 Y:20 Lv.1 / 中立/未登録 -> fIrE
#476:G-15,,ALj,unknown,2026/05/21 17:53,legacy_management_table,medium,2026/05/21 17:53,,active,OCR IMG_0536.PNG / #476 X:699 Y:599 Lv.3 / 中立/未登録 -> ALj / ALi→ALj
#476:A-17,#476,476X,unknown,2026/05/21 15:08,legacy_management_table,medium,2026/05/21 15:08,,active,OCR IMG_0533.PNG / #476 X:799 Y:20 Lv.1 / 中立/未登録 -> 476X
#476:C-19,,R6q,unknown,2026/05/21 14:28,legacy_management_table,medium,2026/05/21 14:28,,active,OCR IMG_0532.PNG / #476 X:899 Y:199 Lv.1 / 中立/未登録 -> R6q
#476:A-21,#476,476B,unknown,2026/05/21 10:16,legacy_management_table,medium,2026/05/21 10:16,,active,OCR IMG_0523.PNG / #476 X:978 Y:20 Lv.1 / 中立/未登録 -> 476B
#476:c-6,#476,476M,unknown,2026/05/21 5:04,legacy_management_table,medium,2026/05/21 5:04,,active,OCR IMG_0502.PNG / #476 X:249 Y:249 Lv.2
#476:d-6,#476,476M,unknown,2026/05/21 5:04,legacy_management_table,medium,2026/05/21 5:04,,active,OCR IMG_0502.PNG / #476 X:249 Y:349 Lv.2
#476:h-20,,Kfk,unknown,2026/05/21 4:49,legacy_management_table,medium,2026/05/21 4:49,,active,OCR IMG_0502.PNG / #476 X:949 Y:749 Lv.1 / 中立/未登録→Kfk
#476:d-2,#476,476K,unknown,2026/05/21 3:43,legacy_management_table,medium,2026/05/21 3:43,,active,OCR IMG_0498.PNG / #476 X:49 Y:349 Lv.1
#476:G-17,,ALj,unknown,2026/05/21 3:43,legacy_management_table,medium,2026/05/21 3:43,,active,OCR IMG_0499.PNG / #476 X:799 Y:599 Lv.2 / ALj維持
#476:J-3,#476,476K,unknown,2026/05/21 3:24,legacy_management_table,medium,2026/05/21 3:24,,active,OCR IMG_0496.PNG / #476 X:99 Y:899 Lv.1 / 中立/未登録→476K
#476:f-16,#476,476d,unknown,2026/05/28 7:02,legacy_management_table,medium,2026/05/28 7:02,,active,Dropbox赤字OCR IMG_1304.PNG / #476 X:749 Y:549 Lv.2 湿地の兵舎 / ALj -> 476d / 種別は都市に正規化
#476:h-18,,ALj,unknown,2026/05/21 3:15,legacy_management_table,medium,2026/05/21 3:15,,active,OCR IMG_0495.PNG / #476 X:849 Y:749 Lv.1
#476:b-6,#476,476T,unknown,2026/05/21 2:57,legacy_management_table,medium,2026/05/21 2:57,,active,OCR IMG_0494.PNG / #476 X:249 Y:149 Lv.1 / 中立/未登録→476T
#476:b-8,#476,476T,unknown,2026/05/21 2:47,legacy_management_table,medium,2026/05/21 2:47,,active,OCR IMG_0492.PNG / #476 X:349 Y:149 Lv.1
#476:b-20,#476,476Z,unknown,2026/05/21 2:06,legacy_management_table,medium,2026/05/21 2:06,,active,OCR IMG_0488.PNG / #476 X:949 Y:149 Lv.1 / 中立/未登録→476Z
#476:D-19,,R6q,unknown,2026/05/21 0:39,legacy_management_table,medium,2026/05/21 0:39,,active,OCR IMG_0484.PNG / #476 X:899 Y:299 Lv.1
#476:e-20,,R6q,unknown,2026/05/21 0:27,legacy_management_table,medium,2026/05/21 0:27,,active,OCR IMG_0483.PNG / #476 X:978 Y:399 Lv.1 / 中立/未登録→R6q
#476:g-14,#476,476A,unknown,2026/05/21 0:05,legacy_management_table,medium,2026/05/21 0:05,,active,OCR IMG_0477.PNG / #476 X:649 Y:649 Lv.3 / 476A維持
#476:g-8,#476,476A,unknown,2026/05/21 0:00,legacy_management_table,medium,2026/05/21 0:00,,active,OCR IMG_0476.PNG / #476 X:349 Y:649 Lv.3
#476:I-5,#476,476H,unknown,2026/05/20 23:22,legacy_management_table,medium,2026/05/20 23:22,,active,OCR IMG_0468.PNG / #476 X:199 Y:799 Lv.2 / 476H維持
#476:f-14,#476,476d,unknown,2026/05/20 23:06,legacy_management_table,medium,2026/05/20 23:06,,active,OCR IMG_0459.PNG / #476 X:649 Y:549 Lv.3 / 476d維持
#476:d-14,#476,476B,unknown,2026/05/20 23:01,legacy_management_table,medium,2026/05/20 23:01,,active,OCR IMG_0456.PNG / #476 X:649 Y:349 Lv.3
#476:G-3,#476,476K,unknown,2026/05/20 20:22,legacy_management_table,medium,2026/05/20 20:22,,active,OCR IMG_0455.PNG / #476 X:99 Y:599 Lv.1
#476:i-6,#476,476H,unknown,2026/05/20 14:44,legacy_management_table,medium,2026/05/20 14:44,,active,OCR IMG_0448.PNG / #476 X:249 Y:849 Lv.1 / 中立/未登録→476H
#476:i-8,#476,476H,unknown,2026/05/20 14:44,legacy_management_table,medium,2026/05/20 14:44,,active,OCR IMG_0448.PNG / #476 X:349 Y:849 Lv.1 / 中立/未登録→476H
#476:e-14,#476,476d,unknown,2026/05/20 0:00,legacy_management_table,medium,2026/05/20 0:00,,active,OCR IMG_0457.PNG / #476 X:649 Y:449 Lv.3 / 時刻OCR要確認 / 読取要確認
#476:B-15,,R6q,unknown,2026/05/27 23:07,legacy_management_table,medium,2026/05/27 23:07,,active,手入力ログ 2026/05/27 23:07 / #476 X:699 Y:99 Lv.1 漁場 / 中立/未登録 -> R6q
#476:A-1,,,unknown,,legacy_management_table,low,,,unknown,
#476:A-11,,,unknown,,legacy_management_table,low,,,unknown,
#476:A-13,,,unknown,,legacy_management_table,low,,,unknown,
#476:a-14,,,unknown,,legacy_management_table,low,,,unknown,
#476:A-15,,R6q,unknown,2026/05/28 2:07,legacy_management_table,medium,2026/05/28 2:07,,active,Dropbox赤字OCR IMG_1301.PNG / #476 X:699 Y:20 Lv.1 漁場 / 中立/未登録 -> R6q
#476:a-16,,,unknown,,legacy_management_table,low,,,unknown,
#476:a-2,,,unknown,,legacy_management_table,low,,,unknown,
#476:a-20,,,unknown,,legacy_management_table,low,,,unknown,
#476:A-3,#476,476T,unknown,2026/05/28 7:30,legacy_management_table,medium,2026/05/28 7:30,,active,Dropbox赤字OCR IMG_1308.PNG / #476 X:99 Y:20 Lv.1 漁場 / 中立/未登録 -> 476T / 最初の連盟
#476:a-4,,,unknown,,legacy_management_table,low,,,unknown,
#476:A-5,,,unknown,,legacy_management_table,low,,,unknown,
#476:a-6,,,unknown,,legacy_management_table,low,,,unknown,
#476:A-7,,,unknown,,legacy_management_table,low,,,unknown,
#476:a-8,,,unknown,,legacy_management_table,low,,,unknown,
#476:A-9,,,unknown,,legacy_management_table,low,,,unknown,
#476:B-1,,,unknown,,legacy_management_table,low,,,unknown,
#476:b-10,,,unknown,,legacy_management_table,low,,,unknown,
#476:B-11,,,unknown,,legacy_management_table,low,,,unknown,
#476:b-12,,,unknown,,legacy_management_table,low,,,unknown,
#476:B-13,,,unknown,,legacy_management_table,low,,,unknown,
#476:b-14,,,unknown,,legacy_management_table,low,,,unknown,
#476:b-16,,,unknown,,legacy_management_table,low,,,unknown,
#476:B-17,,,unknown,,legacy_management_table,low,,,unknown,
#476:b-18,,,unknown,,legacy_management_table,low,,,unknown,
#476:B-19,,,unknown,,legacy_management_table,low,,,unknown,
#476:b-2,,,unknown,,legacy_management_table,low,,,unknown,
#476:B-21,,,unknown,,legacy_management_table,low,,,unknown,
#476:B-3,,,unknown,,legacy_management_table,low,,,unknown,
#476:b-4,,,unknown,,legacy_management_table,low,,,unknown,
#476:B-5,,,unknown,,legacy_management_table,low,,,unknown,
#476:B-7,,,unknown,,legacy_management_table,low,,,unknown,
#476:B-9,,,unknown,,legacy_management_table,low,,,unknown,
#476:C-1,,,unknown,,legacy_management_table,low,,,unknown,
#476:c-10,,,unknown,,legacy_management_table,low,,,unknown,
#476:c-12,,,unknown,,legacy_management_table,low,,,unknown,
#476:C-13,,,unknown,,legacy_management_table,low,,,unknown,
#476:c-14,,,unknown,,legacy_management_table,low,,,unknown,
#476:c-16,,,unknown,,legacy_management_table,low,,,unknown,
#476:c-18,,,unknown,,legacy_management_table,low,,,unknown,
#476:C-21,,,unknown,,legacy_management_table,low,,,unknown,
#476:C-3,,,unknown,,legacy_management_table,low,,,unknown,
#476:c-4,,,unknown,,legacy_management_table,low,,,unknown,
#476:C-5,,,unknown,,legacy_management_table,low,,,unknown,
#476:C-7,,,unknown,,legacy_management_table,low,,,unknown,
#476:c-8,,,unknown,,legacy_management_table,low,,,unknown,
#476:C-9,,,unknown,,legacy_management_table,low,,,unknown,
#476:D-1,,,unknown,,legacy_management_table,low,,,unknown,
#476:D-11,,,unknown,,legacy_management_table,low,,,unknown,
#476:D-13,,,unknown,,legacy_management_table,low,,,unknown,
#476:d-16,,,unknown,,legacy_management_table,low,,,unknown,
#476:d-18,,,unknown,,legacy_management_table,low,,,unknown,
#476:d-20,,,unknown,,legacy_management_table,low,,,unknown,
#476:d-4,,,unknown,,legacy_management_table,low,,,unknown,
#476:D-5,,,unknown,,legacy_management_table,low,,,unknown,
#476:D-7,,,unknown,,legacy_management_table,low,,,unknown,
#476:d-8,,,unknown,,legacy_management_table,low,,,unknown,
#476:D-9,,,unknown,,legacy_management_table,low,,,unknown,
#476:E-1,,,unknown,,legacy_management_table,low,,,unknown,
#476:e-10,,,unknown,,legacy_management_table,low,,,unknown,
#476:E-11,,,unknown,,legacy_management_table,low,,,unknown,
#476:e-12,,,unknown,,legacy_management_table,low,,,unknown,
#476:E-13,,,unknown,,legacy_management_table,low,,,unknown,
#476:e-16,,,unknown,,legacy_management_table,low,,,unknown,
#476:E-17,,,unknown,,legacy_management_table,low,,,unknown,
#476:e-18,#476,476Z,unknown,2026/05/30 14:44,legacy_management_table,medium,2026/05/30 14:44,,active,追加OCR 2026/05/30 14:44 / #476 X:849 Y:449 Lv.1 湿地の村 / 中立/未登録 -> 476Z / 種別は都市に正規化
#476:E-19,,,unknown,,legacy_management_table,low,,,unknown,
#476:e-2,,,unknown,,legacy_management_table,low,,,unknown,
#476:E-21,,,unknown,,legacy_management_table,low,,,unknown,
#476:E-3,,,unknown,,legacy_management_table,low,,,unknown,
#476:e-4,,,unknown,,legacy_management_table,low,,,unknown,
#476:E-5,,,unknown,,legacy_management_table,low,,,unknown,
#476:e-6,,,unknown,,legacy_management_table,low,,,unknown,
#476:E-7,,,unknown,,legacy_management_table,low,,,unknown,
#476:e-8,,,unknown,,legacy_management_table,low,,,unknown,
#476:E-9,,,unknown,,legacy_management_table,low,,,unknown,
#476:F-1,#476,476H,unknown,2026/05/30 14:44,legacy_management_table,medium,2026/05/30 14:44,,active,追加OCR 2026/05/30 14:44 / #476 X:20 Y:499 Lv.1 漁場 / 中立/未登録 -> 476H
#476:f-10,,,unknown,,legacy_management_table,low,,,unknown,
#476:F-11,,,unknown,,legacy_management_table,low,,,unknown,
#476:f-12,,,unknown,,legacy_management_table,low,,,unknown,
#476:F-13,,,unknown,,legacy_management_table,low,,,unknown,
#476:F-17,,ALj,unknown,2026/05/30 14:42,legacy_management_table,medium,2026/05/30 14:42,,active,追加OCR 2026/05/30 14:42 / #476 X:799 Y:499 Lv.2 漁場 / 中立/未登録 -> ALj
#476:f-18,,,unknown,,legacy_management_table,low,,,unknown,
#476:F-19,#476,476Z,unknown,2026/05/29 4:10,legacy_management_table,medium,2026/05/29 4:10,,active,Dropbox赤字OCR IMG_1335.PNG / #476 X:899 Y:499 Lv.1 漁場 / 中立/未登録 -> 476Z
#476:f-2,,,unknown,,legacy_management_table,low,,,unknown,
#476:f-20,,,unknown,,legacy_management_table,low,,,unknown,
#476:F-21,,,unknown,,legacy_management_table,low,,,unknown,
#476:F-5,,,unknown,,legacy_management_table,low,,,unknown,
#476:F-7,,,unknown,,legacy_management_table,low,,,unknown,
#476:f-8,,,unknown,,legacy_management_table,low,,,unknown,
#476:F-9,,,unknown,,legacy_management_table,low,,,unknown,
#476:G-1,#476,476K,unknown,2026/05/28 0:11,legacy_management_table,medium,2026/05/28 0:11,,active,手入力ログ 2026/05/28 00:11 / #476 X:20 Y:599 Lv.1 漁場 / 中立/未登録 -> 476K
#476:G-13,,,unknown,,legacy_management_table,low,,,unknown,
#476:g-16,#476,476d,unknown,,legacy_management_table,medium,,,active,
#476:G-19,#476,476Z,unknown,2026/05/29 4:46,legacy_management_table,medium,2026/05/29 4:46,,active,Dropbox赤字OCR IMG_1336.PNG / #476 X:899 Y:599 Lv.1 漁場 / 中立/未登録 -> 476Z
