node_id,coord,node_type_norm,current_alliance,status_norm,protection_status,safe_until_jst,frontline_group,server_side,enemy_flag,destroyed_flag,strategic_value,risk_score,risk_level,risk_note
#511:f-6,f-6,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#511:F-9,F-9,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#511:G-1,G-1,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#511:G-11,G-11,fishery,BgNa,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
#511:G-13,G-13,fishery,BgNa,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
#511:g-16,g-16,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#511:g-18,g-18,city,,destroyed,destroyed,,other,destroyed,FALSE,TRUE,30,130,critical,city +30; destroyed_flag +100
#511:g-20,g-20,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#511:G-21,G-21,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#511:g-4,g-4,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#511:g-6,g-6,city,,destroyed,destroyed,,other,destroyed,FALSE,TRUE,30,130,critical,city +30; destroyed_flag +100
#511:G-9,G-9,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#511:h-10,h-10,city,,destroyed,destroyed,,other,destroyed,FALSE,TRUE,30,130,critical,city +30; destroyed_flag +100
#511:h-12,h-12,city,,destroyed,destroyed,,other,destroyed,FALSE,TRUE,30,130,critical,city +30; destroyed_flag +100
#511:H-13,H-13,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#511:h-18,h-18,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#511:h-20,h-20,city,,destroyed,destroyed,,other,destroyed,FALSE,TRUE,30,130,critical,city +30; destroyed_flag +100
#511:H-21,H-21,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#511:H-5,H-5,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#511:h-6,h-6,city,,destroyed,destroyed,,other,destroyed,FALSE,TRUE,30,130,critical,city +30; destroyed_flag +100
#511:h-8,h-8,city,JLO,owned,safe_time_missing,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#511:i-10,i-10,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#511:i-12,i-12,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#511:I-13,I-13,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#511:i-14,i-14,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#511:i-16,i-16,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#511:i-18,i-18,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#511:i-20,i-20,city,,destroyed,destroyed,,other,destroyed,FALSE,TRUE,30,130,critical,city +30; destroyed_flag +100
#511:I-21,I-21,fishery,476M,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
#511:i-4,i-4,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#511:i-6,i-6,city,JL2,owned,safe_time_missing,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#511:I-7,I-7,fishery,JL2,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#511:i-8,i-8,city,JL2,owned,safe_time_missing,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#511:j-10,j-10,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#511:j-12,j-12,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#511:j-14,j-14,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#511:j-16,j-16,city,,destroyed,destroyed,,other,destroyed,FALSE,TRUE,30,130,critical,city +30; destroyed_flag +100
#511:j-18,j-18,city,,destroyed,destroyed,,other,destroyed,FALSE,TRUE,30,130,critical,city +30; destroyed_flag +100
#511:J-21,J-21,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#511:j-4,j-4,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#511:J-5,J-5,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#511:K-1,K-1,fishery,JL2,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#511:K-19,K-19,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#511:K-3,K-3,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#511:K-5,K-5,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#511:K-7,K-7,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:H-3,H-3,fishery,UrE,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:C-5,C-5,fishery,EDFS,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:A-11,A-11,fishery,K4TR,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:J-21,J-21,fishery,ALi,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:b-12,b-12,city,5DU,owned,safe_time_missing,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#523:c-14,c-14,city,5DU,owned,safe_time_missing,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#523:K-1,K-1,fishery,UrE,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:b-6,b-6,city,K4TR,owned,safe_time_missing,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#523:C-21,C-21,fishery,5DU,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:D-21,D-21,fishery,2N7,owned,safe_time_missing,,frontline_adjacent,ally,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15
#523:J-19,J-19,fishery,JLO,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:I-19,I-19,fishery,JLO,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:f-4,f-4,city,u3o,owned,safe_time_missing,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#523:f-6,f-6,city,u3o,owned,safe_time_missing,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#523:I-21,I-21,fishery,476Z,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
#523:g-18,g-18,city,NBNH,owned,safe_time_missing,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#523:h-8,h-8,city,fIrE,owned,safe_time_missing,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#523:h-12,h-12,city,WUG,owned,safe_time_missing,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#523:g-16,g-16,city,NBNH,owned,safe_time_missing,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#523:h-18,h-18,city,WUG,owned,safe_time_missing,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#523:i-10,i-10,city,fIrE,owned,safe_time_missing,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#523:D-5,D-5,fishery,EDFS,owned,safe_time_missing,,frontline_adjacent,unknown,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15
#523:G-19,G-19,fishery,EDFS,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:G-17,G-17,fishery,NBNH,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:E-17,E-17,fishery,u3o,owned,safe_time_missing,,frontline_adjacent,unknown,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15
#523:c-20,c-20,trade,NBNH,owned,safe_time_missing,,other,unknown,FALSE,FALSE,20,20,low,trade +20
#523:b-20,b-20,trade,Lghs,owned,safe_time_missing,,other,enemy,TRUE,FALSE,20,60,high,trade +20; enemy_flag +40
#523:e-20,e-20,trade,BAJ,owned,safe_time_missing,,frontline_adjacent,ally,FALSE,FALSE,20,35,mid,trade +20; frontline_adjacent +15
#523:f-20,f-20,trade,476A,owned,safe_time_missing,,other,enemy,TRUE,FALSE,20,60,high,trade +20; enemy_flag +40
#523:d-20,d-20,trade,476X,owned,safe_time_missing,,frontline_adjacent,enemy,TRUE,FALSE,20,75,high,trade +20; enemy_flag +40; frontline_adjacent +15
#523:a-20,a-20,trade,nO9,owned,safe_time_missing,,other,enemy,TRUE,FALSE,20,60,high,trade +20; enemy_flag +40
#523:g-20,g-20,trade,SsQ,owned,safe_time_missing,,other,ally,FALSE,FALSE,20,20,low,trade +20
#523:h-20,h-20,trade,SsQ,owned,safe_time_missing,,other,ally,FALSE,FALSE,20,20,low,trade +20
#523:i-20,i-20,trade,BAJ,owned,safe_time_missing,,other,ally,FALSE,FALSE,20,20,low,trade +20
#523:j-20,j-20,trade,GcC,owned,safe_time_missing,,other,unknown,FALSE,FALSE,20,20,low,trade +20
#523:I-1,I-1,fishery,UrE,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:F-19,F-19,fishery,5DU,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:E-19,E-19,fishery,K4TR,owned,safe_time_missing,,frontline_adjacent,unknown,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15
#523:C-17,C-17,fishery,5DU,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:B-13,B-13,fishery,EDFS,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:B-11,B-11,fishery,u3o,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:A-13,A-13,fishery,K4TR,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:B-9,B-9,fishery,EDFS,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:C-9,C-9,fishery,u3o,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:J-17,J-17,fishery,476Z,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
#523:H-19,H-19,fishery,EDFS,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:K-21,K-21,fishery,476Z,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
#523:I-17,I-17,fishery,NBNH,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:C-7,C-7,fishery,EDFS,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:B-1,B-1,fishery,EDFS,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:C-19,C-19,fishery,5DU,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:E-3,E-3,fishery,u3o,owned,safe_time_missing,,frontline_adjacent,unknown,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15
#523:g-6,g-6,city,u3o,owned,safe_time_missing,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#523:f-8,f-8,city,u3o,owned,safe_time_missing,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#523:e-14,e-14,city,NBNH,owned,safe_time_missing,,frontline_adjacent,unknown,FALSE,FALSE,30,45,mid,city +30; frontline_adjacent +15
#523:f-14,f-14,city,NBNH,owned,safe_time_missing,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#523:g-12,g-12,city,WUG,owned,safe_time_missing,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#523:g-14,g-14,city,WUG,owned,safe_time_missing,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#523:c-8,c-8,city,K4TR,owned,safe_time_missing,,frontline_core,unknown,FALSE,FALSE,30,60,high,city +30; frontline_core +30
#523:d-10,d-10,city,K4TR,owned,safe_time_missing,,frontline_adjacent,unknown,FALSE,FALSE,30,45,mid,city +30; frontline_adjacent +15
#523:I-9,I-9,fishery,fIrE,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:A-19,A-19,fishery,K4TR,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:e-8,e-8,city,EDFS,owned,safe_time_missing,,frontline_adjacent,unknown,FALSE,FALSE,30,45,mid,city +30; frontline_adjacent +15
#523:J-11,J-11,fishery,476M,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
#523:A-7,A-7,fishery,K4TR,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:C-1,C-1,fishery,EDFS,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:D-1,D-1,fishery,EDFS,owned,safe_time_missing,,frontline_adjacent,unknown,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15
#523:B-19,B-19,fishery,K4TR,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:e-4,e-4,city,EDFS,owned,safe_time_missing,,frontline_adjacent,unknown,FALSE,FALSE,30,45,mid,city +30; frontline_adjacent +15
#523:g-8,g-8,city,fIrE,owned,safe_time_missing,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#523:A-1,A-1,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:a-10,a-10,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#523:a-12,a-12,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#523:a-14,a-14,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#523:A-15,A-15,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:a-16,a-16,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#523:A-17,A-17,fishery,5DU,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:a-18,a-18,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#523:a-2,a-2,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#523:A-21,A-21,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:A-3,A-3,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:a-4,a-4,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#523:A-5,A-5,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:a-6,a-6,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#523:a-8,a-8,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#523:A-9,A-9,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:b-10,b-10,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#523:b-14,b-14,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#523:B-15,B-15,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:b-16,b-16,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#523:B-17,B-17,fishery,5DU,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:b-18,b-18,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#523:b-2,b-2,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#523:B-21,B-21,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:B-3,B-3,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:b-4,b-4,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#523:B-5,B-5,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:B-7,B-7,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:b-8,b-8,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#523:c-10,c-10,city,,neutral_or_unknown,neutral_or_unknown,,frontline_core,unknown,FALSE,FALSE,30,60,high,city +30; frontline_core +30
#523:C-11,C-11,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:c-12,c-12,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#523:C-13,C-13,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:C-15,C-15,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:c-16,c-16,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#523:c-18,c-18,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#523:c-2,c-2,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#523:C-3,C-3,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:c-4,c-4,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#523:c-6,c-6,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#523:D-11,D-11,fishery,,neutral_or_unknown,neutral_or_unknown,,frontline_core,unknown,FALSE,FALSE,10,40,mid,fishery +10; frontline_core +30
#523:d-12,d-12,city,,neutral_or_unknown,neutral_or_unknown,,frontline_core,unknown,FALSE,FALSE,30,60,high,city +30; frontline_core +30
#523:D-13,D-13,fishery,,neutral_or_unknown,neutral_or_unknown,,frontline_core,unknown,FALSE,FALSE,10,40,mid,fishery +10; frontline_core +30
#523:d-14,d-14,city,,neutral_or_unknown,neutral_or_unknown,,frontline_core,unknown,FALSE,FALSE,30,60,high,city +30; frontline_core +30
#523:D-15,D-15,fishery,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15
#523:d-16,d-16,city,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,30,45,mid,city +30; frontline_adjacent +15
#523:D-17,D-17,fishery,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15
#523:d-18,d-18,city,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,30,45,mid,city +30; frontline_adjacent +15
#523:D-19,D-19,fishery,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15
#523:d-2,d-2,city,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,30,45,mid,city +30; frontline_adjacent +15
#523:D-3,D-3,fishery,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15
#523:d-4,d-4,city,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,30,45,mid,city +30; frontline_adjacent +15
#523:d-6,d-6,city,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,30,45,mid,city +30; frontline_adjacent +15
#523:D-7,D-7,fishery,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15
#523:d-8,d-8,city,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,30,45,mid,city +30; frontline_adjacent +15
#523:D-9,D-9,fishery,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15
#523:E-1,E-1,fishery,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15
#523:e-10,e-10,city,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,30,45,mid,city +30; frontline_adjacent +15
#523:E-11,E-11,fishery,,neutral_or_unknown,neutral_or_unknown,,frontline_core,unknown,FALSE,FALSE,10,40,mid,fishery +10; frontline_core +30
#523:e-12,e-12,city,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,30,45,mid,city +30; frontline_adjacent +15
#523:E-13,E-13,fishery,,neutral_or_unknown,neutral_or_unknown,,frontline_core,unknown,FALSE,FALSE,10,40,mid,fishery +10; frontline_core +30
#523:E-15,E-15,fishery,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15
#523:e-16,e-16,city,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,30,45,mid,city +30; frontline_adjacent +15
#523:e-18,e-18,city,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,30,45,mid,city +30; frontline_adjacent +15
#523:e-2,e-2,city,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,30,45,mid,city +30; frontline_adjacent +15
#523:E-21,E-21,fishery,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15
#523:E-5,E-5,fishery,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15
#523:e-6,e-6,city,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,30,45,mid,city +30; frontline_adjacent +15
#523:E-7,E-7,fishery,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15
#523:E-9,E-9,fishery,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15
#523:F-1,F-1,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:f-10,f-10,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#523:F-11,F-11,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#523:f-12,f-12,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#523:F-13,F-13,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
