image,screen_type,event_time,actor_server,actor_alliance,opponent_alliance,target_server,x,y,level,terrain,kind_raw,kind_sheet,action,owner_for_sheet,confidence,time_source,source_text
frame_0110.png,history_modal,2026/05/30 12:24:14,#480,AADA,sbM,#511,749,249,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[AADA]が#511[sbM]領有中のLV.2都市 #511(749,249)を攻撃し、陣宮のために破壊宝箱x5を勝 ち取りました 2026-5-30 12:24:14"
frame_0110.png,history_modal,2026/05/30 12:25:17,#523,5DU,,#511,149,349,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[5DUが#511領有中のLV.1都市#511(149,349)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-30 12:25:17"
frame_0110.png,history_modal,2026/05/30 12:30:00,#476,476A,5S0,#509,349,449,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476Aが#509[5S0]領有中のLV.3都市 #509(349,449)を攻撃し、陣営のために破壊宝箱x10を 勝ち取りました 2026-5-30 12:30:00"
frame_0110.png,history_modal,2026/05/30 12:32:51,#503,UMN,0TT,#509,749,949,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[UMNが#509[OTT]領有中のLV.1都市 #509(749,949)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-5-30 12:32:51"
frame_0111.png,history_modal,2026/05/30 12:25:17,#523,50U,,#511,149,349,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[50Uが#511領有中のLV.1都市#511(149,349)を 攻撃し、陣営のために破壊宝箱xをち取りました 2026-5-30 12:25:17"
frame_0111.png,history_modal,2026/05/30 12:30:00,#476,476A,5S0,#509,349,449,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476Aが#509[5S0]領有中のLV.3都市 #509(349,449)を攻撃し、陣営のために破壊宝額＊10を 勝ち取りました 2026-5-30 12:30:00"
frame_0111.png,history_modal,2026/05/30 12:32:25,#476,476A,VEX,#509,349,349,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476A]が#509[VEX]領有中のLV.3都市 #509(349,349)を攻撃し、陣営のために破壊宝箱*10を 勝ち取りました 2026-5-30 12:32:25"
frame_0112.png,history_modal,2026/05/30 12:30:00,#476,476A,SsQ,#509,349,449,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476A]が#509[5s0]領有中のLV.3都市 #509(349,449)を攻撃し、陣営のために破壊宝箱x10を 勝ち取りました 2026-5-30 12:30:00"
frame_0112.png,history_modal,2026/05/30 12:32:25,#476,476A,VEX,#509,349,349,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476Aが#509[VEX]領有中のLV.3都市 #509(349,349)を攻撃し、陣営のために破壊宝箱＊10を 勝ち取りました 2026-5-30 12:32:25"
frame_0112.png,history_modal,2026/05/30 12:32:51,#503,UMN,0TT,#509,749,949,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[UMNが#509[OTT]領有中のLV.1都市 #509(749,949)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-5-30 12:32:51"
frame_0112.png,history_modal,2026/05/30 12:34:40,#440,BAJ,BgNa,#480,349,449,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#440[BAJが#480[BgNa]領有中のLV.3都市 #480(349,449)を攻撃し、陣営のために破壊宝箱x10を 勝ち取りました 2026-5-30 12:34:40"
frame_0113.png,history_modal,2026/05/30 12:32:51,#503,UMN,0TT,#509,749,949,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[UMNが#509[OTT]領有中のLV.1都市 #509(749,949)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-5-30 12:32:51"
frame_0113.png,history_modal,2026/05/30 12:34:40,#440,BAJ,BgNa,#480,349,449,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#440[BAJが#480[BgNa]領有中のLV.3都市 #480(349,449)を攻撃し、陣営のために破壊宝額x10を 勝ち取りました 2026-5-30 12:34:40"
frame_0113.png,history_modal,2026/05/30 12:42:58,#480,BgNa,DaNG,#511,549,649,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[BgNa]が#511[DaNG]領有中のLv.3都市 #511(549,649)を攻撃し、陣営のために破壊宝額＊10を 勝ち取りました 2026-5-30 12:42:58"
frame_0114.png,history_modal,2026/05/30 12:34:40,#440,BAJ,BgNa,#480,349,449,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#440[BAJが#480[BgNa]領有中のLV.3都市 #480(349,449)を攻撃し、陣営のために破壊宝額★10を 勝ち取りました 2026-5-30 12:34:40"
frame_0114.png,history_modal,2026/05/30 12:41:08,#503,TIKW,VEX,#509,549,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[TIKWが#509[VEX]領有中のLV.1都市 #509(549,149)を攻撃し、陣営のために破壊宝額＊を勝 ち取りました 2026-5-30 12:41:08"
frame_0114.png,history_modal,2026/05/30 12:43:32,#476,476X,IMP,#440,149,449,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476X]が#440[IMp]領有中のLV.1都市 #440(149,449)を攻撃し、陣営のために破壊宝額*を勝 ち取りました 2026-5-30 12:43:32"
frame_0115.png,history_modal,2026/05/30 12:41:08,#503,TIKW,VEX,#509,549,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[TIKWが#509[VEX]領有中のLV.1都市 #509(549,149)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-5-30 12:41:08"
frame_0115.png,history_modal,2026/05/30 12:43:32,#476,476X,IMP,#440,149,449,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476X]が#440[IMp]領有中のLV.1都市 #440(149,449)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-5-30 12:43:32"
frame_0116.png,history_modal,2026/05/30 12:41:08,#503,TIKW,VEX,#509,549,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[TIKWが#509[VEX]領有中のLV.1都市 #509(549,149)を攻撃し、陣営のために破壊宝額＊を勝 ち取りました 2026-5-30 12:41:08"
frame_0116.png,history_modal,2026/05/30 12:42:58,#480,BgNa,DaNG,#511,549,649,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[BgNa]が#511[DaNG]領有中のLV.3都市 #511(549,649)を攻撃し、陣営のために破壊宝箱x10を 勝ち取りました 2026-5-30 12:42:58"
frame_0116.png,history_modal,2026/05/30 12:43:32,#476,476X,IMP,#440,149,449,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476X]が#440[IMp]領有中のLV.1都市 #440(149,449)を攻撃し、陣営のために破壊宝額xを勝 ち取りました 2026-5-30 12:43:32"
frame_0117.png,history_modal,2026/05/30 12:42:58,#480,BgNa,DaNG,#511,549,649,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[BgNa]が#511[DaNG]領有中のLV.3都市 #511(549,649)を攻撃し、陣営のために破壊宝箱＊10を 勝ち取りました 2026-5-30 12:42:58"
frame_0117.png,history_modal,2026/05/30 12:43:32,#476,476X,IMP,#440,149,449,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476X]が#440[IMp]領有中のLV.1都市 #440(149,449)を攻撃し、陣営のために破壊宝箱x2を勝 ち取りました 2026-5-30 12:43:32"
frame_0117.png,history_modal,2026/05/30 12:43:58,#476,476M,IMP,#440,149,549,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476M]が#440[IMp]領有中のLV.1都市 #440(149,549)を攻撃し、陣営のために破壊宝箱x2を勝 ち取りました 2026-5-30 12:43:58"
frame_0117.png,history_modal,2026/05/30 12:50:17,#503,hMt,0TT,#509,849,949,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[hMt]が#509[0TT]領有中のLV.1都市#509(849,949)を 攻撃し、陣営のために破壊宝箱x2を勝ち取りました 2026-5-30 12:50:17"
frame_0118.png,history_modal,2026/05/30 12:43:58,#476,476M,IMP,#440,149,549,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476M]が#440[IMp]領有中のLV.1都市 #440(149,549)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-5-30 12:43:58"
frame_0118.png,history_modal,2026/05/30 12:46:46,#476,476M,,#440,49,549,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476M]が#440領有中のLV.1都市#440(49,549)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-30 12:46:46"
frame_0118.png,history_modal,2026/05/30 13:03:42,#523,EDFS,,#511,649,49,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[EDFS]が#511領有中のLV.1都市#511(649,49)を攻 撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-30 13:03:42"
frame_0119.png,history_modal,2026/05/30 13:03:42,#523,EDFS,,#511,649,49,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[EDFS]が#511領有中のLV.1都市#511(649,49)を攻 撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-30 13:03:42"
frame_0119.png,history_modal,2026/05/30 13:06:13,#480,CDf8,,#511,649,849,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[CDf8]が#511領有中のLV.1都市#511(649,849)を 攻撃し、陣営のために破壊宝箱x2をち取りました 2026-5-30 13:06:13"
frame_0120.png,history_modal,2026/05/30 12:50:17,#503,hMt,0TT,#509,849,949,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[hMt]が#509[OTT]領有中のLV.1都市#509(849,949)を 攻撃し、陣営のために破壊宝額x2を勝ち取りました 2026-5-30 12:50:17"
frame_0120.png,history_modal,2026/05/30 13:03:42,#523,EDFS,,#511,649,49,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[EDFSが#511領有中のLV.1都市#511(649,49)を攻 撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-30 13:03:42"
frame_0120.png,history_modal,2026/05/30 13:06:13,#480,CDf8,,#511,649,849,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[CDf8]が#511領有中のLV.1都市#511(649,849)を 攻撃し、陣営のために破壊宝箱xをち取りました 2026-5-30 13:06:13"
frame_0120.png,history_modal,2026/05/30 20:04:58,#523,WUG,O,#511,349,549,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[WUG]が#511[O]領有中のLV.3都市#511(349,549)を 攻撃し、陣営のために破壊宝箱＊10を勝ち取りました 2026-5-30 20:04:58"
frame_0121.png,history_modal,2026/05/30 13:03:42,#523,EDFS,,#511,649,49,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[EDFS]が#511領有中のLV.1都市#511(649,49)を攻 撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-30 13:03:42"
frame_0121.png,history_modal,2026/05/30 20:04:58,#523,WUG,JL0,#511,349,549,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[WUG]が#511[JL0]領有中のLV.3都市#511(349,549)を 攻撃し、陣営のために破壊宝箱＊10を勝ち取りました 2026-5-30 20:04:58"
frame_0122.png,history_modal,2026/05/30 13:03:42,#523,EDFS,,#511,649,49,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[EDFS]が#511領有中のLV.1都市#511(649,49)を攻 撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-30 13:03:42"
frame_0122.png,history_modal,2026/05/30 13:06:13,#480,CDf8,,#511,649,849,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[CDf8]が#511領有中のLV.1都市#511(649,849)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-30 13:06:13"
frame_0123.png,history_modal,2026/05/30 20:07:44,#503,UMN,AoW,#509,549,949,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[UMN]が#509[AoW]領有中のLV.1都市 #509(549,949)を攻撃し、陣営のために破壊宝箱x2を勝 ち取りました 2026-5-30 20:07:44"
frame_0123.png,history_modal,2026/05/30 20:12:36,#503,Stj,AoW,#509,449,849,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[5tj]が#509[AoW]領有中のLV.1都市#509(449,849)を 攻撃し、陣営のために破壊宝額x2を勝ち取りました 2026-5-30 20:12:36"
frame_0123.png,history_modal,2026/05/30 20:14:50,#503,5t,0TT,#509,849,849,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[5t]が#509[OTT]領有中のLV.1都市#509(849,849)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-30 20:14:50"
frame_0123.png,history_modal,2026/05/30 20:15:30,#440,BAJ,BgNa,#480,349,549,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#440[BAが#480[BgNa]領有中のLV.3都市 #480(349,549)を攻撃し、陣営のために破壊宝箱x10を 勝ち取りました 2026-5-30 20:15:30"
frame_0124.png,history_modal,2026/05/30 20:12:36,#503,Stj,AoW,#509,449,849,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[5tj]が#509[AoW]領有中のLV.1都市#509(449,849)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-30 20:12:36"
frame_0124.png,history_modal,2026/05/30 20:14:50,#503,5t,0TT,#509,849,849,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[5t]が#509[OTT]領有中のLV.1都市#509(849,849)を 攻撃し、陣営のために破壊宝箱x2を勝ち取りました 2026-5-30 20:14:50"
frame_0124.png,history_modal,2026/05/30 20:15:30,#440,BAJ,BgNa,#480,349,549,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#440[BAが#480[BgNa]領有中のLV.3都市 #480(349,549)を攻撃し、陣営のために破壊宝箱x10を 勝ち取りました 2026-5-30 20:15:30"
frame_0125.png,history_modal,2026/05/30 20:12:36,#503,Stj,AoW,#509,449,849,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[5tj]が#509[AoW]領有中のLv.1都市#509(449,849)を 攻撃し、陣営のために破壊宝箱xをち取りました 2026-5-30 20:12:36"
frame_0125.png,history_modal,2026/05/30 20:14:50,#503,Stj,0TT,#509,849,849,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[5tj]が#509[OTT]領有中のLV.1都市#509(849,849)を 攻撃し、陣営のために破壊宝箱xをち取りました 2026-5-30 20:14:50"
frame_0125.png,history_modal,2026/05/30 20:41:23,#480,AAOA,,#440,849,849,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[AAOAが#440領有中のLV.1都市#440(849,849)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-30 20:41:23"
frame_0126.png,history_modal,2026/05/30 20:12:36,#503,Stj,AoW,#509,449,849,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[5tj]が#509[AoW]領有中のLV.1都市#509(449,849)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-30 20:12:36"
frame_0126.png,history_modal,2026/05/30 20:14:50,#503,5t,0TT,#509,849,849,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[5t]が#509[OTT]領有中のLV.1都市#509(849,849)を 攻撃し、陣営のために破壊宝額xを勝ち取りました 2026-5-30 20:14:50"
frame_0126.png,history_modal,2026/05/30 20:15:30,#440,BAJ,BgNa,#480,349,549,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#440[BAが#480[BgNa]領有中のLV.3都市 #480(349,549)を攻撃し、陣営のために破壊宝箱x10を 勝ち取りました 2026-5-30 20:15:30"
frame_0126.png,history_modal,2026/05/30 20:41:23,#480,AAOA,,#440,849,849,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[AAOAが#440領有中のLV.1都市#440(849,849)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-30 20:41:23"
frame_0127.png,history_modal,2026/05/30 20:14:50,#503,Stj,0TT,#509,849,849,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[5tj]が#509[OTT]領有中のLV.1都市#509(849,849)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-30 20:14:50"
frame_0127.png,history_modal,2026/05/30 20:15:30,#440,BAJ,BgNa,#480,349,549,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#440[BAJが#480[BgNa]領有中のLV.3都市 #480(349,549)を攻撃し、陣営のために破壊宝箱x10を 勝ち取りました 2026-5-30 20:15:30"
frame_0127.png,history_modal,2026/05/30 20:41:23,#480,AAOA,,#440,849,849,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[AAOAが#440領有中のLV.1都市#440(849,849)を 攻撃し、陣営のために破壊宝箱xをち取りました 2026-5-30 20:41:23"
frame_0128.png,history_modal,2026/05/30 20:41:23,#480,AA0A,,#440,849,849,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[AA0A]が#440領有中のLV.1都市#440(849,849)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-30 20:41:23"
frame_0128.png,history_modal,2026/05/30 20:53:06,#523,fIrE,2N7,#511,449,249,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[fIrE]が#511[2N7]領有中のLV.2都市#511(449,249)を 攻撃し、陣営のために破壊宝箱x5を勝ち取りました 2026-5-30 20:53:06"
frame_0128.png,history_modal,2026/06/03 04:02:32,#523,fIrE,J0,#511,349,749,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[fIrE]が#511[J0]領有中のLV.2都市#511(349,749)を 攻撃し、陣営のために破壊宝箱x5をち取りました 2026-6-3 04:02:32"
frame_0128.png,history_modal,2026/06/03 04:04:27,#523,EDFS,JL2,#511,249,949,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[EDFS]が#511[JL2]領有中のLV.1都市#511(249,949)を ⑦ 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-3 04:04:27"
frame_0130.png,history_modal,2026/05/30 20:53:06,#523,fIrE,2N7,#511,449,249,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[fIrE]が#511[2N7]領有中のLV.2都市#511(449,249)を 攻撃し、陣営のために破壊宝箱x5を勝ち取りました 2026-5-30 20:53:06"
frame_0130.png,history_modal,2026/06/03 04:02:32,#523,fIrE,JL0,#511,349,749,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[fIrE]が#511[JL0]領有中のLV.2都市#511(349,749)を 攻撃し、陣営のために破壊宝箱x5を勝ち取りました 2026-6-3 04:02:32"
frame_0130.png,history_modal,2026/06/03 04:04:27,#523,EDFS,1L2,#511,249,949,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[EDFS]が#511[1L2]領有中のLV.1都市#511(249,949)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-3 04:04:27"
frame_0130.png,history_modal,2026/06/03 04:10:22,#523,WUG,JL0,#511,349,249,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[WUG]が#511[JL0]領有中のLv.2都市#511(349,249)を 攻撃し、陣営のために破壊宝箱x5をち取りました 2026-6-3 04:10:22"
frame_0131.png,history_modal,2026/06/03 04:10:22,#523,WUG,JL0,#511,349,249,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[WUG]が#511[LO]領有中のLV.2都市#511(349,249)を 攻撃し、陣営のために破壊宝箱x5を勝ち取りました 2026-6-3 04:10:22"
frame_0132.png,history_modal,2026/06/03 04:04:27,#523,EDFS,JL2,#511,249,949,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[EDFS]が#511[JL2]領有中のLV.1都市#511(249,949)を 攻撃し、陣営のために破壊宝箱xをち取りました 2026-6-3 04:04:27"
frame_0132.png,history_modal,2026/06/03 04:10:22,#523,WUG,JL0,#511,349,249,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[WUG]が#511[LO]領有中のLV.2都市#511(349,249)を 攻撃し、陣営のために破壊宝箱x5をち取りました 2026-6-3 04:10:22"
